,album_name,track_name,Cluster
4171,杰倫,星晴,4
4172,認了吧,淘汰,5
4173,电视剧《千古玦尘》影视原声带,千寻 - 电视剧《千古玦尘》插曲,1
4174,Ugly Beauty,玫瑰少年,5
4175,學著愛,以後別做朋友,4
4176,破天荒,偏愛,5
4177,永不失聯的愛 [原創概念版],永不失聯的愛 [原創概念版],4
4178,我們在中場相遇,慢慢喜歡你,4
4179,你不是第一個離開的人,你不是第一個離開的人,4
4180,終於了解自由 (Deluxe),Room for You,5
4181,如果雨之後,如果雨之後,5
4182,唱遊,紅豆,3
4183,玫瑰少年,玫瑰少年,1
4184,16未成年,愛丫愛丫,5
4185,"知否知否 (""知否知否应是绿肥红瘦"" 电视剧主题曲)","知否知否 - ""知否知否应是绿肥红瘦"" 电视剧主题曲",4
4186,無人知曉,無人知曉,4
4187,薛之謙,認真的雪,3
4188,阿拉斯加海湾,阿拉斯加海湾,4
4189,I'm Alive,I'm Alive,5
4190,Insignificance,You Better Not Think About Me,5
4191,破繭(《鬥羅大陸》動畫2020年新主題曲),破繭(《鬥羅大陸》動畫2020年新主題曲),5
4192,初學者,演員,5
4193,#osnrap,Why You Gonna Lie,2
4194,詹雅雯 女人夢,有你的城市,1
4195,不是因為天氣晴朗才愛你,不是因為天氣晴朗才愛你,4
4196,摩天動物園,"很久以後 - 電影《可不可以,你也剛好喜歡我》主題曲",1
4197,詹雅雯 是你對不起我,是你對不起我,3
4198,逆光,逆光,1
4199,你在煩惱什麼,你被寫在我的歌裡,1
4200,有一種悲傷 (電影《比悲傷更悲傷的故事》主題曲),有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,4
4201,葉惠美,妳聽得到,5
4202,陶喆同名專輯,飛機場的10:30,0
4203,喜歡你 - Single,喜歡你,1
4204,醜奴兒,大風吹,1
4205,跨時代,說了再見,4
4206,年輪說,年輪說,4
4207,美妙生活,想自由,5
4208,醜奴兒,爛泥,5
4209,陶喆同名專輯,流沙,4
4210,愛在夏天,愛在夏天,4
4211,神的遊戲,玫瑰色的你,4
4212,偷故事的人,連名帶姓,4
4213,徐佳瑩LaLa首張創作專輯,一樣的月光,3
4214,I'm O.K.,普通朋友,1
4215,哎呦 不錯哦,聽見下雨的聲音,1
4216,天外來物,天外來物,5
4217,愛情的盡頭,夏夜晚風,4
4218,REAL LIFE,愛上你算我賤,1
4219,秋:故事,我好想你,1
4220,最偉大的作品,最偉大的作品,5
4221,認了吧,愛情轉移(國),1
4222,愛我的時候,愛我的時候,4
4223,你曾是少年,你曾是少年,1
4224,使者,我睡不著,4
4225,夏夜晚風 演唱會精選實錄-搖滾·浪漫,被動,3
4226,感谢你曾来过,感谢你曾来过,5
4227,Somebody Else,Somebody Else,0
4228,Holy Trip!,終究還是因為愛,5
4229,第二天堂,美人魚,5
4230,黑色柳丁,Melody,4
4231,"""和自己對話"" 實驗專輯",關鍵詞,4
4232,你要的愛(深夜版) [電視劇「流星花園」插曲],你要的愛(深夜版) - 電視劇「流星花園」插曲,4
4233,讓世界暫停一分鐘,讓世界暫停一分鐘,4
4234,愛情的盡頭,挪威的森林,0
4235,燃點,那些年,4
4236,看我72變,說愛你,2
4237,獨家記憶,獨家記憶,4
4238,時空寄語,走在雨中,4
4239,陳百潭 一定要成功,酒國英雄,1
4240,花言喬語,櫻花草,1
4241,離開地球表面,私奔到月球,5
4242,飛兒樂團,Lydia,5
4243,認錯,認錯,5
4244,亞洲通車,飄向北方,1
4245,Because of Love,Love Me True,1
4246,Am I Who I Am,炙愛 - 女聲版,1
4247,秋日思念絮語,草戒指,1
4248,秋日思念絮語,忽然很想你,1
4249,Best Cantopop Tunes,心酸的情歌,0
4250,愛愛愛,愛愛愛,4
4251,BTB 鄧麗君15週年,月亮代表我的心,4
4252,11月的蕭邦,浪漫手機,5
4253,葉惠美,她的睫毛,5
4254,嗯,戒菸,5
4255,葉惠美,東風破,5
4256,說好不哭,說好不哭,5
4257,U 87,葡萄成熟時,5
4258,祕密基地,愛我別走,4
4259,《你是我的命中注定》戲劇原聲帶,命中注定 (戲劇《你是我的命中注定》片尾曲),4
4260,靜聽精彩十三首,傾城,4
4261,周杰倫范特西,世界末日,1
4262,離開你以後 (電影《你的婚禮》插曲),離開你以後 - 電影《你的婚禮》插曲,1
4263,未完成,我不難過,1
4264,I,失重前幸福,5
4265,崩坏3-Onwards (Original Soundtrack),Nightglow - 崩坏3印象曲,1
4266,寂寞不痛,給我一個理由忘記,5
4267,蔡旻佑首張創作專輯 19,我可以,5
4268,Drinking On A Tuesday,Drinking On A Tuesday,2
4269,我很忙,陽光宅男,3
4270,愛是我們必經的辛苦,相愛就是說了100次對不起,4
4271,走過1999,她來聽我的演唱會,1
4272,好不好,好不好,4
4273,Someday or One day,Someday or One day,1
4274,天空,掙脫,1
4275,尚未界定,體面,5
4276,500天,500天,5
4277,GLORIA,GLORIA,5
4278,跨時代,煙花易冷,4
4279,Home,Home,3
4280,新的心跳,再見,5
4281,My Love,魔鬼中的天使,4
4282,白色的夢,香港戀情,0
4283,西卿台語經典,為錢賭生命,4
4284,Di Dar,曖昧,1
4285,The Key,任我行,4
4286,音樂磁場15-台語名曲經典,往事就是我的安慰,4
4287,JJ陸,小酒窩,4
4288,你在煩惱什麼,喜歡寂寞,5
4289,想厝的人,是真的,4
4290,摩天動物園,句號,5
4291,陳小春金碟鐵盒珍藏系列,相依為命,5
4292,Storm (English Version),Storm - English Version,5
4293,卡通人物,浪子回頭,3
4294,Magic Cyndi,那年夏天寧靜的海,4
4295,詹雅雯 女人夢,一個人的心事,1
4296,好人Abin 方炯鑌首張個人創作專輯,壞人,4
4297,林憶蓮,至少還有你,1
4298,The Line-Up,明年今日,4
4299,預言家,別對我說以後,3
4300,匆匆那年,匆匆那年,4
4301,依然范特西,千里之外,3
4302,Drowning,Drowning,0
4303,裹著心的光,裹著心的光,3
4304,對等關係 (feat. 張惠妹),對等關係 (feat. 張惠妹),4
4305,城堡,倒帶,5
4306,崇拜,會呼吸的痛,5
4307,JJ陸,不潮不用花錢,0
4308,LOVE YOU MORE (愛你多一些),LOVE YOU MORE (愛你多一些),3
4309,哎呦 不錯哦,手寫的從前,4
4310,無畏的明天,無畏的明天,3
4311,周杰倫的床邊故事,愛情廢柴,3
4312,Album 1,說散就散,1
4313,伤心,喜欢你,4
4314,單程車票,夢醒時分,3
4315,十二新作,紅塵客棧,1
4316,十八般武藝,你不知道的事,4
4317,偉大的渺小,黑夜問白天,5
4318,Y100,陀飛輪,4
4319,DEPART,让浪漫作主,4
4320,蓋世英雄,大城小愛,4
4321,熟情歌,鳳凰花開的路口,4
4322,U 87,浮誇,1
4323,親愛的...我還不知道,喜歡,4
4324,神的遊戲,艷火,1
4325,JJ林俊傑100天,背對背擁抱,1
4326,絲路,可惜不是你,4
4327,我們 (《後來的我們》電影主題曲),我們 - 《後來的我們》電影主題曲,4
4328,《上游 電視劇音樂原聲帶》,那年的字裡行間 - 優酷青春劇《上游》插曲,0
4329,第二人生(明日版),我不願讓你一個人,5
4330,JJ陸,醉赤壁,4
4331,女也,你不是真正的快樂,5
4332,Stranger Under My Skin,苦瓜,1
4333,光陰獨白 (電視劇《你是我的榮耀》片尾曲),光陰獨白 (電視劇《你是我的榮耀》片尾曲),4
4334,"台灣名謠, Vol. 1: 秋風夜雨",月夜愁,4
4335,摩天動物園,透明,5
4336,情不禁- 張學友,每天愛你多一些,4
4337,運氣來得若有似無,溫蒂公主的侍衛 (三立/台視戲劇《天巡者》插曲),5
4338,再愛一遍‧天后陳勢安,天后,5
4339,T-TIME新歌精選,BEAUTIFUL LOVE,1
4340,親親,暖暖,4
4341,我不要再比了,飄洋過海來看你,4
4342,有理想,"不將就 (電影""何以笙簫默""片尾曲)",3
4343,無尾熊抱抱,寶貝不要哭(魔幻童謠),4
4344,口是心非,口是心非,5
4345,#osnrap,最後一次,0
4346,偷偷愛著你,偷偷愛著你,4
4347,Timeless,Nothing's gonna change my love for you,3
4348,壞人情歌:遺憾,遺憾,4
4349,神的孩子都在跳舞,倔強,5
4350,依然范特西,菊花台,4
4351,跨時代,我落淚˙情緒零碎,5
4352,依然范特西,白色風車,1
4353,So Bad,So Bad,0
4354,The Soulboy Collection,三人遊,1
4355,特別的愛給特別的你,特別的愛給特別的你,1
4356,怦然心動 (《你是我的命中注定》片頭曲),怦然心動 (《你是我的命中注定》片頭曲),2
4357,等你下課,等你下課,5
4358,尋找周杰倫,斷了的弦,5
4359,醜奴兒,勇敢的人,5
4360,Work,Work,3
4361,十八般武藝,需要人陪,4
4362,八度空間,爺爺泡的茶,3
4363,#2019還在聽,那女孩對我說,4
4364,"最好的幸運 (電視劇《暖暖, 請多指教》插曲)","最好的幸運 (電視劇《暖暖, 請多指教》插曲)",5
4365,《狼殿下》影視原聲帶,我是誰 (電視劇《狼殿下》主題曲),4
4366,執迷不悔,執迷不悔,4
4367,樂之路,寂寞的季節,4
4368,離心力,推開世界的門,3
4369,伍佰力,突然的自我,3
4370,跨時代,愛的飛行日記,5
4371,魔道祖师动画原声带,醉梦前尘,4
4372,真的傻 (電影《一吻定情》追愛版主題曲),真的傻 (電影《一吻定情》追愛版主題曲),4
4373,感謝愛人,煎熬,5
4374,飛兒樂團,你的微笑,5
4375,山丘,山丘,3
4376,淚橋,淚橋,5
4377,Ugly Beauty,怪美的,2
4378,她說,愛笑的眼睛,4
4379,陪著我走in search of lost time,分分鐘需要你,4
4380,經典復刻21黃仲崑,牽掛,1
4381,网剧《山河令》音乐原声大碟,无题 - 网剧《山河令》插曲,4
4382,冰河時代,冰河時代,5
4383,身为一个胖子 (影视原声带),Colorful - 《身为一个胖子》电视剧主题曲,1
4384,好玖,夏天,0
4385,OK,再見,0
4386,勇氣,勇氣,4
4387,溫柔 #MaydayBlue20th,溫柔 #MaydayBlue20th - feat.孫燕姿,5
4388,運氣來得若有似無,與海無關 (《比悲傷更悲傷的故事》影集版插曲),4
4389,我要快樂 (Deluxe Version),人質,4
4390,王菲 89-97 32精選,約定,1
4391,不想伊,鴛鴦酒杯,3
4392,啓示錄,你不是第一個離開的人,4
4393,在樹上唱歌,心牆,4
4394,羅時豐國語精選,無言的結局,3
4395,關掉 / 打開,我就想你,4
4396,為你寫詩,為你寫詩,5
4397,我的挑選,親情 - 無線電視劇[親情]主題曲,4
4398,"垂直活著,水平留戀著。",Forever Young,4
4399,#osnrap,Without You - Acoustic Version,5
4400,PEDESTAL,0.03,3
4401,徐佳瑩LaLa首張創作專輯,失落沙洲,4
4402,打得火熱,K歌之王,4
4403,還願(遊戲原聲帶),還願,4
4404,雨愛,匿名的好友,4
4405,兜圈 (偶像劇「必娶女人」片尾曲),兜圈 (偶像劇「必娶女人」片尾曲),4
4406,吻別,吻別,4
4407,Slow Ride,Slow Ride,5
4408,杰倫,黑色幽默,5
4409,覅忒好,你要的全拿走,3
4410,半熟宣言,帶我走,1
4411,哎呦 不錯哦,算什麼男人,1
4412,星空下的傳說,寂寞沙洲冷,0
4413,太平盛世,愛我還是他,5
4414,醜奴兒,鬼,5
4415,城市,關於我愛你,4
4416,Z.TAO,Alone,2
4417,"""1"" (壹)",大約在冬季,4
4418,怎樣,怎樣 ?,4
4419,不想回家,不想回家,5
4420,討好自己,愛與痛的邊緣,4
4421,因為你 所以我,因為你 所以我,5
4422,簡單不簡單,沒那麽簡單,1
4423,只愛陌生人,百年孤寂,1
4424,倒數,倒數,1
4425,新地球 - 人 (Special Edition),浪漫血液,1
4426,呼吸 林憶蓮,詞不達意,1
4427,許光漢,一派輕鬆,4
4428,HELL,HELL,1
4429,《三生三世枕上書》影視原聲帶,枕邊人 - 電視劇《三生三世枕上書》片頭曲,1
4430,演歌のメッセージ,よせばいいのに,0
4431,陳盈潔 (台語暢銷精選),風飛沙,0
4432,FIND YOU,FIND YOU,1
4433,TWINS,我知道,4
4434,Ang5.0,親愛的那不是愛情,5
4435,浪人情歌,浪人情歌,4
4436,行走的鱼,行走的鱼,5
4437,意外,你还要我怎样,4
4438,小時候的我們,我很快樂,5
4439,慢慢等EP,慢慢等,4
4440,重譯 陳潔儀,心動,4
4441,我們以後要結婚,浪流連,3
4442,Bad Boy,聽海,1
4443,楊丞琳 再見 青春 極精選,雨愛,1
4444,阿杜誠意精選,堅持到底,3
4445,My Story 2006 新歌+精選,雨天,4
4446,愛缺,太委屈,4
4447,陳盈潔 (台語暢銷精選),舞伴,0
4448,愛,愛,3
4449,Shall We Dance? Shall We Talk!,Shall We Talk,1
4450,J.Sheon 同名專輯 街巷,別問很可怕,4
4451,Xplore,Skin To Skin,5
4452,溫式效應,夏日の風,4
4453,八度空間,分裂,3
4454,魔鬼的情詩,不再讓你孤單,4
4455,模特,李白,4
4456,范特西,上海一九四三,1
4457,七里香,止戰之殤,3
4458,天黑,他一定很愛你,5
4459,吉他手,太聰明,4
4460,陶喆同名專輯,沙灘,3
4461,幾分之幾,幾分之幾 - 電影<花甲大人轉男孩>主題曲,4
4462,十二新作,大笨鐘,1
4463,七里香,外婆,5
4464,思慕,思慕 - 電視劇《三生三世十里桃花》主人公人物曲,3
4465,我以為你不會出現,我以為你不會出現 (UAG安全感形象曲),5
4466,11月的蕭邦,飄移,2
4467,別擔心!我不是壞人,住在天狼星的那個人,1
4468,寓言,"給自己的情書 - ""笑忘書""廣東版",4
4469,兜轉 (《HIStory4-近距離愛上你》LINE TV片頭曲),兜轉 - 《HIStory4-近距離愛上你》LINE TV片頭曲,5
4470,我很忙,甜甜的,0
4471,黑暗的盡頭,黑暗的盡頭,4
4472,華麗的冒險,旅行的意義,1
4473,A-Lin原聲帶,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,4
4474,跨時代,超人不會飛,1
4475,失眠,冰激淋,1
4476,底片裡的夏卡爾,習慣不習慣,4
4477,过客,过客,1
4478,我愛的,我愛的,5
4479,Goodbye & Hello,達爾文,4
4480,心夢淚痕 (民歌小唱),守著陽光守著你,4
4481,Be Your Sunshine,Be Your Sunshine,3
4482,誓言謊言,雨蝶,1
4483,十年一刻,無眠,4
4484,流星花園音樂專輯,流星雨,1
4485,电视剧《离人心上》原声带,眠眠,4
4486,那些你很冒險的夢 (JJ20版),那些你很冒險的夢 (JJ20版),1
4487,陳中+邱芸子情歌對唱,情難斷夢袂醒,3
4488,SUPERMAN,背叛,5
4489,運氣來得若有似無,醜人多作怪 (《新斗羅大陸》手遊半週年主題曲),0
4490,今天陽光就是特別耀眼特別和諧,今天陽光就是特別耀眼特別和諧 feat. 韋禮安,3
4491,來者何人{},再也沒有你,1
4492,生无所求 (Life Asks For Nothing),存在,1
4493,馬拉美的星期二,(......戀人絮語)(feat. 林嘉欣),4
4494,大海,大海,4
4495,十光年精選輯,第一次,4
4496,洪榮宏台語精選,挽仙桃,0
4497,一比一,如果的事,4
4498,Kung Fu Panda 3 (Music from the Motion Picture),Try - Kung Fu Panda 3 Official Theme Song,3
4499,Just No Other Way,Before I Fall in Love,5
4500,BTB 鄧麗君-我只在乎你,我只在乎你,5
4501,霍元甲,霍元甲,2
4502,怎樣,你要的愛,4
4503,我愚蠢的理想主义,致姗姗来迟的你,0
4504,我做的是愛不是夢,我做的是愛不是夢,3
4505,今日營業中,天真有邪,3
4506,新地球,新地球,5
4507,是但求其愛,是但求其愛,4
4508,習慣,梁山伯與茱麗葉,0
4509,從未忘記,劃火柴,5
4510,I Could Be Yours,I Could Be Yours,0
4511,依然范特西,本草綱目,0
4512,Fiction,Unrequited,5
4513,Baby U Decide,Baby U Decide,3
4514,特務J,日不落,2
4515,唐貓SUGARCAT,Lonely,3
4516,重啟,勛章,5
4517,學友.熱,我真的受傷了,4
4518,姊妹,解脫,1
4519,Z.TAO,皇冠,3
4520,不後悔,你最珍貴,5
4521,初學者,剛剛好,4
4522,Timeless,紅豆,4
4523,我好想,愛就一個字,4
4524,如果沒有你,如果沒有你,4
4525,分手不分離,分手不分離,3
4526,許光漢,別再想見我,5
4527,不懂愛你,不懂愛你,5
4528,To Hebe,寂寞寂寞就好,1
4529,如果雲知道,獨角戲,4
4530,後 青春期的詩,你不是真正的快樂,1
4531,摩天動物園,差不多姑娘,2
4532,越界,越界,2
4533,王菲97,人間,4
4534,關於朋友與愛情 (修復版),看見你牽別人的手 - 修復版,5
4535,Live For Today,歲月如歌,4
4536,如果你是我的傳說,難免有錯,5
4537,"台灣民謠, Vol. 3",故鄉之歌,5
4538,你不用知道,你不用知道,5
4539,完美的一天,第一天,1
4540,也罷,兄弟,4
4541,滾石香港黃金十年-周華健精選,明天我要嫁給你,4
4542,"鄉城台語精選, Vol. 1",男兒的心聲,4
4543,EasON AIR,慢慢喜歡你 - Live at EasON AIR,4
4544,幸福了 然後呢 (影音慶功版),幸福了 然後呢,1
4545,詹雅雯 女人夢,出外人,5
4546,The Line-Up,人來人往,4
4547,王瑞霞 專輯 黃金珍藏版03 (多情多怨嘆),多情多怨嘆,1
4548,馬拉美的星期二,(......小小牧羊人)(feat. 微光古樂集),4
4549,愛你,月光,1
4550,看我72變,布拉格廣場,2
4551,交換餘生,交換餘生,1
4552,模特,模特,5
4553,私奔,把悲傷留給自己,4
4554,差不多先生,差不多先生,2
4555,就懂了,無別 (動畫《天官賜福》片頭曲),4
4556,预谋邂逅,预谋邂逅,5
4557,未來,Love Song,4
4558,I'm O.K.,天天,1
4559,后来遇见他,后来遇见他,4
4560,絕對收藏張信哲,愛如潮水,1
4561,曹操,曹操,1
4562,黑色柳丁,蝴蝶,5
4563,A.I. 愛,緣分一道橋,5
4564,Life Continues,落花流水,3
4565,認了吧,紅玫瑰(國),5
4566,L.O.V.E.,我們萬歲,3
4567,遺憾,城裡的月光,4
4568,漂向北方,漂向北方,2
4569,H3M,沙龍,1
4570,From Now On 新歌+精选,当你孤单你会想起谁,5
4571,風箏,綠光,3
4572,范逸臣第一張個人專輯,I Believe,4
4573,天空,矜持,4
4574,台語精選原版 4,命運的吉他,3
4575,Mojito,Mojito,3
4576,麻雀,麻雀,4
4577,孫燕姿STEFANIE同名專輯,我也很想他,4
4578,學不會,學不會,1
4579,非常妃,恨世生,2
4580,關不掉的聲音,昨夜的渡輪上,4
4581,No.13 作品 : 跳舞的梵谷,風衣,5
4582,終極一班2 (電視原聲帶),一個人想著一個人,1
4583,Keep Fighting,Personal Angel,5
4584,太陽,魚,4
4585,愛到無可救藥,我以為,0
4586,心夢淚痕 (民歌小唱),你像眼淚流過我的心,5
4587,Am I Who I Am,煙幕,4
4588,Star,如果你也聽說,5
4589,青春熱血競技偶像劇《青春抛物線》原聲帶,在你身邊的我 (青春熱血競技偶像劇《青春拋物線》插曲),4
4590,不說出的溫柔,放生,5
4591,我肯定在幾百年前就說過愛你,紅,1
4592,#osnrap,Be Alright,3
4593,聆聽花開的聲音,聲音,1
4594,"台灣名謠, Vol. 1: 秋風夜雨",碎心戀,5
4595,"台灣民謠, Vol. 3",黃昏思鄉,1
4596,"台灣民謠, Vol. 3",雪梅思君,5
4597,不想伊,只有你,4
4598,馬拉美的星期二,(......海妖沙龍)(feat. 蜷川紅 of 和樂器樂團),3
4599,精選林慧萍 (Remastered),結髮一輩子 - Remastered,4
4600,曖昧,曖昧,4
4601,美麗的邂逅,牡丹亭外,4
4602,笑看風雲,笑看風雲,4
4603,魚仔,魚仔 - 電視劇<花甲男孩轉大人>主題曲,4
4604,吉他手,小步舞曲,4
4605,王菲97,你快樂所以我快樂,4
4606,將故事寫成我們,將故事寫成我們,5
4607,無限,千年之戀,2
4608,情歌集10 壓軸篇,一絲不掛,4
4609,JJ陸,Always Online,2
4610,"加油,你是最棒的 (电视原声带)",起风了,4
4611,兩個你,兩個自己,1
4612,A Letter,阿拉斯加海湾,4
4613,2號餐,橘子汽水,0
4614,擦聲而過,離人,4
4615,呼吸有害,呼吸有害,3
4616,醜奴兒,在,4
4617,第二人生(末日版),乾杯,2
4618,麥田捕手,是什麼讓我遇見這樣的你,4
4619,五月天 | 步步 | 自選作品輯 the Best of 1999-2013,擁抱,3
4620,BTB 鄧麗君-甜蜜蜜,甜蜜蜜,3
4621,Stay With You (英文版),Stay With You - 英文版,1
4622,敷衍,暗湧,4
4623,我的電臺FM S.H.E,安靜了,3
4624,鴿子,洋蔥,3
4625,別再為他流淚,沒有如果,2
4626,歐若拉,歐若拉,2
4627,Storm,Storm,1
4628,唱翻天2,想厝的人,1
4629,張玉華同名專輯,原諒,4
4630,你愛上的...,你愛上的我,4
4631,經典復刻21黃仲崑,你說過,4
4632,行星,行星,4
4633,偷偷愛著你,這款的情愛,4
4634,楊芳儀 徐曉菁 重唱專輯,就要揮別,4
4635,受難曲,受難曲,3
4636,Fighting !,Three Kingdom Love,2
4637,還鄉,還鄉,0
4638,我肯定在幾百年前就說過愛你,法蘭西多士,0
4639,島國情歌精選,情人的關懷,4
4640,你在煩惱什麼,當我們一起走過,4
4641,白色的夢,出外的媽媽,0
4642,說太多 (周興哲〔Odyssey~旅程〕巡迴演唱會主題曲),說太多 - 周興哲〔Odyssey~旅程〕巡迴演唱會主題曲,0
4643,算命,算命,4
4644,午夜兩點半的我,我相信,3
4645,五月天 | 步步 | 自選作品輯 the Best of 1999-2013,洋蔥,3
4646,難道只有我覺得,難道只有我覺得,5
4647,Goodbye & Hello,空白格,4
4648,唯一想了解的人,孤單的形狀,4
4649,Best of OPM Love Duets & Best of OPM Classic Love Songs,In Love With You,4
4650,一場遊戲一場夢,一場遊戲一場夢,4
4651,I SAY,堅強的理由,5
4652,痴心絕對,痴心絕對,5
4653,My Life Will...,寶貝(In The Night),4
4654,巴黎的十二點,巴黎的十二點,3
4655,末路狂花,你啊你啊 - 電視劇「用九柑仔店」插曲,4
4656,燥熱,Don't Wanna Lie (feat. 8lak & Hosea),5
4657,我是如此相信,我是如此相信,3
4658,跨時代,雨下一整晚,4
4659,友誼萬歲!畢業快樂,尚好的青春,4
4660,空氣,被風吹過的夏天,1
4661,THE GREAT YOGA演唱會數位Live精選,成全 - Live,1
4662,有點野,屋頂,1
4663,KO One,Single,5
4664,有理想,爸爸媽媽,5
4665,我的快樂時代 (華星40系列),黃金時代,1
4666,2號餐,牡丹江,5
4667,年華,成全,5
4668,音樂磁場17-台語經典名曲,茫茫到深更,4
4669,回蔚-莫文蔚專輯,外面的世界,4
4670,所謂如昀,我們沒有再見,5
4671,我愛上的,猜不透,1
4672,他在那裡,"相愛很難 - 電影""男人四十""歌曲",4
4673,電視劇《陪你到世界之巔》音樂原聲帶,天空之外 (電視劇《陪你到世界之巔》片尾曲),4
4674,"電視劇《我的時代, 你的時代》原聲帶","星星的眼淚 (電視劇《我的時代, 你的時代》插曲)",4
4675,靜聽精彩十三首,明知故犯,4
4676,狂人,毒藥,3
4677,羅時豐台語精選 - 港邊甘是男性傷心的所在,再三誤解,4
4678,民歌語錄,你是我所有的回憶,4
4679,西卿台語經典,人客的要求,4
4680,即将上映的美丽,即将上映的美丽,4
4681,阿密特意識專輯,彩虹,5
4682,等你等到我心痛精選,還是覺得你最好,4
4683,阿密特意識專輯,掉了,4
4684,寶麗金88極品音色系列 - 鄧麗君,夜來香,4
4685,放過自己 (Acoustic Version),放過自己 - Acoustic Version,4
4686,陳中+邱芸子情歌對唱,嫁妝,1
4687,Best of Daniel Chan,愛你(躲你),4
4688,夏 / 狂熱,無眠,4
4689,The Third Round,If I were be the memory,1
4690,袁詠琳Cindy,畫沙,0
4691,Nice So Nice (舊愛還是最美),如果這是我愛你最好的距離,1
4692,詹雅雯 女人夢,媽媽請保重,4
4693,永不棄絕的情書,永不棄絕的情書,4
4694,馬拉美的星期二,(......小王子)(feat. ohashiTrio),4
4695,"10, 000 Thanks... (現場版及其他)",小小羊兒要回家 / 流淚的河 - 現場版,2
4696,明天再見,沒有人想念沒離開的人,0
4697,馬拉美的星期二,(......催眠大師)(feat. Maîtrise Saint-Marc - Les Choristes),5
4698,我很好,出來面對,2
4699,The Untamed,[Jiang Yanli & Jin Zixuan] Yong Ge,4
4700,Everything In The World,我的歌声里 (You Exist In My Song),5
4701,依然范特西,心雨,4
4702,徐佳瑩LaLa首張創作專輯,身騎白馬,1
4703,天若有情 (電視劇「錦繡未央」主題曲),天若有情 - 電視劇「錦繡未央」主題曲,1
4704,醜奴兒,情歌,1
4705,淚橋,再度重相逢,3
4706,都怪我,都怪我,4
4707,崇拜,崇拜,4
4708,醜奴兒,我們,3
4709,如果有一天,十七歲,4
4710,重啟,致愛,5
4711,愛了很久的朋友(電影「後來的我們」插曲),愛了很久的朋友(電影「後來的我們」插曲),4
4712,rice & shine,陰天快樂,5
4713,藏著並不等於遺忘,彼個所在,5
4714,ZERO,未接來電,4
4715,在一起,我們沒有在一起,4
4716,上古情歌 電視劇原聲帶,桃花諾 (電視劇《上古情歌》片尾曲),4
4717,反正是我,K歌之王,4
4718,Have A Nice Day,Have A Nice Day,0
4719,寬容,過火,5
4720,太平輪,男人淚,3
4721,范特西,雙截棍,0
4722,只愛陌生人,郵差 - 蝴蝶 廣東版,3
4723,玻璃心,玻璃心,3
4724,Fireworks,灰姑娘,5
4725,摩天動物園,別勉強,4
4726,繡一蕊花,八字,5
4727,西卿台語經典,基隆山之戀,4
4728,夜的盡頭,夜的盡頭,5
4729,犀利人妻電影原聲帶,一個人生活 - 幸福蛻變版,4
4730,無人知曉,懸日,4
4731,絕對痴心.手放開,手放開,3
4732,"台灣名謠, Vol. 1: 秋風夜雨",港邊惜別,5
4733,回頭看看我,回頭看看我,4
4734,郭富城精選2006,鐵幕誘惑,3
4735,V & I (回憶組曲新唱版),V & I (回憶組曲新唱版),1
4736,啓示錄,HELL,1
4737,不愛最大,醉清風,5
4738,《攻星計》電視連續劇原聲帶,不對稱的愛情 (主題曲),1
4739,啓示錄,FIND YOU,1
4740,無緣的,無緣的,4
4741,甄妮至愛2000精選,夢想號黃包車,3
4742,"鄉城台語精選, Vol. 1",期待,3
4743,滾石香港黃金十年-杜德偉精選,情人,0
4744,唯一想了解的人,唯一想了解的人 - 《HIStory4-近距離愛上你》LINE TV插曲,5
4745,馬拉美的星期二,(......千與千尋)(feat. 佐藤芳明),1
4746,Cyndi With U,我會好好的,5
4747,有人在嗎,有人在嗎,1
4748,Energy! Come On!,第二次愛上你,5
4749,Love Song (出道十周年情歌精選),愛 請問怎麼走,1
4750,"那些年,我們一起追的女孩 電影原聲帶",那些年,4
4751,我好斯文,醉後喜歡我,1
4752,我最喜愛的Eric Kwok作品展,無人之境,1
4753,万疆,万疆,5
4754,A Good Goodbye,A Good Goodbye,4
4755,還是會寂寞,還是會寂寞,1
4756,對的時間點,對的時間點,4
4757,My Love,還是要幸福,1
4758,縮影,縮影 (《台北女子圖鑑》戲劇片頭曲),4
4759,黑色柳丁,黑色柳丁,1
4760,rice & shine,你給我聽好,4
4761,天轟回來到,天轟回來到,2
4762,"陪你度過漫長歲月 (""陪安尼度漫月""影主曲)","陪你度過漫長歲月 - ""陪安東尼度過漫長歲月""電影主題曲",3
4763,單身情歌.超炫精選,單身情歌,1
4764,H3M,於心有愧,4
4765,落實在生活中的情愫,吉普賽的我,1
4766,拚輸贏,粉紅色的腰帶,3
4767,你要的愛 (心動版),你要的愛 - 心動版,4
4768,YOU CAN,陰天,5
4769,A Girl Meets Bossanova,Fly Me to the Moon,4
4770,黃義達 過程 精選,那女孩對我說,4
4771,Coming Home,容易受傷的女人,4
4772,The Road,The Road,3
4773,我肯定在幾百年前就說過愛你,從沒去過巴塞隆納,4
4774,離心力,離心力,3
4775,beGin,月球下的人,4
4776,途中,途中,1
4777,Jacky Cheung 15,你的名字 我的姓氏,4
4778,老人與海,老人與海,4
4779,再爱一回,天冷就回來,4
4780,天空,棋子,4
4781,宇宙人同名專輯,Hey,0
4782,關於妳的歌,最近,5
4783,I'm Singing,道聽途說,1
4784,我有我自己,也可以,5
